epoch,train_accuracy,test_accuracy,train_loss,test_loss
45,99.51666666666667,95.85,0.01734536551014365,0.2665390454232693
46,99.34666666666666,95.58,0.017315792612781905,0.2755982555449009
47,99.48333333333333,95.67,0.018258406591035115,0.276706238090992
48,99.575,95.92,0.01587244739436234,0.2641301415860653
49,99.635,95.8,0.015444245585938916,0.2687913939356804
50,99.31166666666667,95.83,0.015525610877526925,0.2642364539206028
51,99.69,95.75,0.01531879235075321,0.2772134654223919
52,99.56833333333333,95.77,0.014500141822360455,0.27841865867376325
53,99.69333333333333,95.88,0.014614878654301477,0.2684627562761307
54,99.74833333333333,95.83,0.013438164123365034,0.2775590293109417
55,99.72166666666666,95.8,0.012123284124810016,0.28165953457355497
56,99.63166666666666,95.79,0.011538682111457456,0.29476257860660554
57,99.66333333333333,95.88,0.01176936266097085,0.280842012912035
58,99.66,95.74,0.010725936780318928,0.3041904903948307
59,99.80833333333334,95.83,0.010261075288600598,0.29435772001743316
60,99.80666666666667,95.78,0.009279375980367573,0.2889843791723251
61,99.83666666666667,95.81,0.009669347455338963,0.2963702864944935
62,99.76333333333334,95.76,0.00964674979528257,0.3112439431250095
63,99.86,95.92,0.009359585052522986,0.3069869801402092
64,99.85333333333334,95.83,0.008989246934389425,0.30539305359125135
65,99.84,95.9,0.007984363717671174,0.309662276506424
66,99.84333333333333,95.75,0.0076965258932769455,0.31271613389253616
67,99.85166666666667,95.77,0.007150755981342323,0.3144217453896999
68,99.86333333333333,95.95,0.006994135377311614,0.3144663393497467
69,99.80166666666666,95.89,0.007142181293815763,0.3129486069083214
70,99.87833333333333,95.95,0.007854937484191032,0.3116756848990917
71,99.86166666666666,95.85,0.006833590069706164,0.32264275327324865
72,99.87833333333333,95.85,0.0064286880295849795,0.316652762144804
73,99.90166666666667,95.96,0.006091592948961382,0.323166985809803
74,99.885,95.82,0.005841847270261496,0.32643349543213845
75,99.90666666666667,95.75,0.0055134033640555575,0.3310033768415451
76,99.905,95.87,0.005206193721993865,0.33038645833730695
77,99.89833333333333,95.9,0.005265431781910108,0.3283871300518513
78,99.89333333333333,95.78,0.005202932147666191,0.33304137736558914
79,99.915,95.77,0.005261907283855059,0.335699837654829
80,99.915,95.74,0.004850996785094807,0.3440170429646969
81,99.92166666666667,95.79,0.0047797439852535414,0.3374406903982162
82,99.92666666666666,95.82,0.0044803931146200435,0.33621766045689583
83,99.93666666666667,95.8,0.004377067799615422,0.3421148046851158
84,99.92,95.82,0.004393945306135963,0.33869159445166586
85,99.92,95.78,0.004219690732636567,0.3441988557577133
86,99.93833333333333,95.76,0.004205074128576476,0.3439667642116547
87,99.93666666666667,95.73,0.004070393282265286,0.34661171287298204
88,99.90166666666667,95.69,0.0038185175252864914,0.3564131036400795
89,99.93166666666667,95.84,0.004203974321312853,0.3487241961061954
90,99.94,95.75,0.003800934377657692,0.34844846501946447
91,99.94,95.76,0.0036814915769786847,0.34997780844569204
92,99.935,95.73,0.0035772738509258486,0.35103240236639977
93,99.93833333333333,95.79,0.0036634991843719033,0.34984140843153
94,99.94666666666667,95.8,0.003398654089568542,0.3527407005429268
95,99.94333333333333,95.76,0.0033537473075955252,0.35484314188361166
96,99.94666666666667,95.8,0.0033099900843565895,0.35837568193674085
97,99.94666666666667,95.74,0.003220280717125085,0.3584951288998127
98,99.94166666666666,95.72,0.0030953421791952377,0.35889418199658396
99,99.94833333333334,95.71,0.003096731429164841,0.35958233624696734
100,99.95,95.78,0.002917168631986715,0.3595992125570774
