epoch,train_accuracy,test_accuracy,train_loss,test_loss
1,92.855,91.81,0.637240454530716,0.29243506491184235
2,94.68,93.64,0.2208341513812542,0.23173070400953294
3,95.55333333333333,93.95,0.1743340553889672,0.21543775945901872
4,96.23,94.59,0.14970980573147535,0.1954963445663452
5,96.99333333333334,95.3,0.129678446923693,0.1764092728495598
6,97.19,95.52,0.11548392803867658,0.17890261933207513
7,97.185,95.53,0.10569188365762433,0.18247074112296105
8,97.33666666666667,95.55,0.09619067400296528,0.17727113217115403
9,97.51166666666667,95.22,0.08753819040954113,0.18636048622429371
10,97.44166666666666,95.02,0.08058902255619566,0.19903101660311223
11,97.52,95.16,0.07388222189471126,0.20243103839457036
12,98.09333333333333,95.67,0.06929356951819111,0.18607006408274174
13,98.13,95.47,0.06417566448325912,0.1966305322945118
14,98.28666666666666,95.63,0.05985363203187784,0.18693435080349446
15,98.48666666666666,95.62,0.05578902344554663,0.19269987307488917
16,98.435,95.57,0.052681706719690316,0.1991334181278944
17,98.53166666666667,95.72,0.05057570782713592,0.20009538047015668
18,98.87,95.78,0.046885424094522996,0.19311393201351165
19,98.70333333333333,95.72,0.04407987316135938,0.20566071048378945
20,98.86833333333334,95.62,0.04160061413068324,0.20295387282967567
21,98.95166666666667,95.84,0.040043401187347866,0.19867086112499238
22,99.155,95.94,0.03736455556458483,0.2029881075024605
23,99.14666666666666,95.74,0.03455654252006983,0.20716355480253695
24,99.20833333333333,95.92,0.03289820353115598,0.20631871335208415
25,99.26833333333333,95.74,0.030984205869119614,0.2090198401361704
26,99.38666666666667,95.86,0.028728323972473543,0.2113805294036865
27,99.36666666666666,95.81,0.02777313674565715,0.21784733161330222
28,99.27,95.77,0.027453484479283603,0.22023190148174762
29,99.38333333333334,95.9,0.02516192628960125,0.2134163811802864
30,99.18833333333333,95.79,0.024014422025174523,0.2279293540865183
31,99.46166666666667,95.77,0.02249999528021241,0.22026415541768074
32,99.54833333333333,95.9,0.02121434385231696,0.22506623081862925
33,99.625,95.85,0.01953705188212916,0.22718215696513652
34,99.615,95.87,0.01819229856666643,0.23608291000127793
35,99.53166666666667,95.86,0.017040981900210802,0.23716049641370773
36,99.56333333333333,95.83,0.0165951021551465,0.23857272639870644
37,99.64666666666666,95.86,0.015140174063690937,0.23847680911421776
38,99.72666666666667,95.88,0.014132429729122669,0.24051744788885115
39,99.36833333333334,95.77,0.013075247677477697,0.25478403866291044
40,99.75166666666667,96.02,0.013798572647104932,0.24351924583315848
41,99.72,95.76,0.012217131870550414,0.2543061800301075
42,99.78833333333333,95.96,0.011433536763252535,0.24636200182139872
43,99.64333333333333,95.8,0.010504592852946372,0.26546532176434995
44,99.74666666666667,95.66,0.010363497219599473,0.26882554963231087
45,99.79,95.96,0.009908805121753054,0.2594895735383034
46,99.80833333333334,96.01,0.009017979449165674,0.26558401994407177
47,99.86666666666666,95.94,0.008572255005214052,0.2630698710680008
48,99.85166666666667,95.88,0.00819432179845559,0.26967968195676806
49,99.84666666666666,95.96,0.007640359277369377,0.26591965071856977
50,99.83333333333333,95.88,0.007177337081656636,0.26839362159371377
51,99.83666666666667,95.83,0.006789691474897943,0.2747018918395042
52,99.86166666666666,95.81,0.006409844268893358,0.2777497325092554
53,99.84,95.9,0.006325316809938037,0.2820061661303043
54,99.89166666666667,95.88,0.006131943727876447,0.2800705187022686
55,99.88,95.82,0.005633978724924964,0.28354665748775004
56,99.89333333333333,95.83,0.005506898030832721,0.2852263689041138
57,99.87833333333333,95.97,0.005109125859432,0.2869233455508947
58,99.90833333333333,95.91,0.00494594461756351,0.2882997993379831
59,99.915,95.88,0.004664142700150842,0.29184914864599704
60,99.91166666666666,95.94,0.004553433968953323,0.29282087460160255
61,99.89333333333333,95.88,0.004694208793567183,0.2971928149461746
62,99.90166666666667,95.79,0.005132789811192197,0.29668614491820333
63,99.92,95.87,0.0043826084131064515,0.2945479940623045
64,99.92666666666666,95.88,0.004196689649339533,0.30077964402735236
65,99.92833333333333,95.9,0.004077852303065205,0.2990698102861643
66,99.89666666666666,95.77,0.0038614078248361086,0.30817935466766355
67,99.93666666666667,95.88,0.0038685829518391984,0.30434325225651265
68,99.93166666666667,95.92,0.0035604091397641847,0.30562979392707346
69,99.93833333333333,95.93,0.003467196536777192,0.3093578819185495
70,99.94,95.94,0.0033389691260408048,0.3117776807397604
71,99.93666666666667,95.87,0.003289984698207506,0.3107803091406822
72,99.94166666666666,95.94,0.003199138880344496,0.3135900177061558
73,99.94166666666666,95.86,0.0031444803572211336,0.3143682725727558
74,99.94,95.94,0.0030252022585152494,0.3149685487151146
75,99.94666666666667,95.89,0.002905309435973565,0.31880109310150145
76,99.94666666666667,95.83,0.0028060651894610297,0.3196688905358315
77,99.945,95.81,0.0027288076936827564,0.3212882675230503
78,99.94666666666667,95.91,0.0026449431308057684,0.31939112320542334
79,99.94833333333334,95.87,0.002612917934046224,0.32292591631412504
