epoch, lr                   , train_accuracy   , test_accuracy, train_loss         , test_loss          , sat_low             , sat_high
   22, 0.0060986519072405414, 87.755           ,         88.89, 0.6909142334302266 , 0.641961646080017  , 0.0450277142226696  , 0.04102237895131111
   23, 0.0050256887489547805, 87.91166666666666,         89.06, 0.6856162026723226 , 0.6406436383724212 , 0.04485131427645683 , 0.040791939944028854
   24, 0.0040351160999502755, 88.06833333333333,         89.25, 0.6831149828910827 , 0.6371338963508606 , 0.044692184776067734, 0.040629804134368896
   25, 0.0031425558826412396, 87.965           ,         89.08, 0.6816795240720113 , 0.6403203725814819 , 0.04457583650946617 , 0.04050520062446594
   26, 0.0023620843048442635, 87.945           ,         89.13, 0.6802289316813152 , 0.636412861943245  , 0.04449251666665077 , 0.04039110615849495
   27, 0.00170600986957233  , 87.98833333333333,         89.23, 0.6778431940078735 , 0.6352562934160233 , 0.044426463544368744, 0.04031604155898094
   28, 0.0011846792625895494, 88.095           ,         89.18, 0.677129777876536  , 0.6291022926568985 , 0.04438067227602005 , 0.040257494896650314
   29, 0.0008063141789958481, 87.95            ,         89.12, 0.6771099393844604 , 0.6383728593587875 , 0.044343892484903336, 0.04022146388888359
   30, 0.0005768816621838418, 88.11            ,         89.28, 0.6771234031359354 , 0.6402908533811569 , 0.04432212561368942 , 0.04019594192504883
   31, 0.02                 , 88.14333333333333,         89.3 , 0.6692910427093506 , 0.626480656862259  , 0.04365106672048569 , 0.03939277306199074
   32, 0.01992311833781616  , 88.25666666666666,         89.41, 0.6589284443855286 , 0.6214162349700928 , 0.04296349361538887 , 0.03861512616276741
   33, 0.019693685821004153 , 88.48666666666666,         89.62, 0.6494444987614949 , 0.6036310195922852 , 0.04232921823859215 , 0.037853993475437164
   34, 0.019315320737410453 , 88.745           ,         89.82, 0.639844217936198  , 0.5897713840007782 , 0.04172571375966072 , 0.037145406007766724
   35, 0.01879399013042767  , 88.98666666666666,         90.07, 0.6316618095397949 , 0.586317989230156  , 0.041154488921165466, 0.03648185357451439
   36, 0.01813791569515574  , 88.98            ,         89.96, 0.6235543499310812 , 0.5816810399293899 , 0.04063956066966057 , 0.03588510677218437
   37, 0.017357444117358765 , 89.20666666666666,         90.11, 0.61706498670578   , 0.5727989673614502 , 0.04015315696597099 , 0.035286858677864075
   38, 0.016464883900049725 , 89.36166666666666,         90.2 , 0.6113588858922323 , 0.5618157327175141 , 0.03965849429368973 , 0.03478318825364113
   39, 0.015474311251045217 , 89.10666666666667,         90.21, 0.6057801007588705 , 0.5641992390155792 , 0.03922388330101967 , 0.034298285841941833
   40, 0.01440134809275946  , 89.42166666666667,         90.45, 0.600311244392395  , 0.5573331415653229 , 0.03882980719208717 , 0.033849410712718964
   41, 0.013262915695155739 , 89.41166666666666,         90.37, 0.5975423550287883 , 0.5545281946659089 , 0.03845899552106857 , 0.03347335010766983
   42, 0.012076967817210817 , 89.61833333333334,         90.48, 0.5933616591453552 , 0.5493111312389374 , 0.03815274313092232 , 0.03311905637383461
   43, 0.010862207565410807 , 89.51            ,         90.42, 0.5889325481414794 , 0.547596326470375  , 0.037863753736019135, 0.032815802842378616
   44, 0.009637792434589195 , 89.545           ,         90.53, 0.5870538660685222 , 0.5482282906770706 , 0.03762805461883545 , 0.03255083039402962
   45, 0.008423032182789185 , 89.56            ,         90.57, 0.5843943153540293 , 0.548238068819046  , 0.037411127239465714, 0.03233315050601959
   46, 0.007237084304844266 , 89.68166666666667,         90.57, 0.5829274362564086 , 0.5414619117975235 , 0.03722196817398071 , 0.03214174136519432
   47, 0.0060986519072405414, 89.77166666666666,         90.65, 0.5801422760645548 , 0.5439754813909531 , 0.03707634657621384 , 0.031997621059417725
   48, 0.0050256887489547805, 89.54333333333334,         90.51, 0.5794329404671987 , 0.5415893018245697 , 0.036960750818252563, 0.03185800462961197
   49, 0.0040351160999502755, 89.73833333333333,         90.71, 0.5789466196378072 , 0.5330042093992233 , 0.03686241805553436 , 0.031752169132232666
   50, 0.0031425558826412396, 89.75666666666666,         90.66, 0.5766561338106792 , 0.5340670973062516 , 0.036783602088689804, 0.03168310970067978
   51, 0.0023620843048442635, 89.91            ,         90.66, 0.5762308443069458 , 0.5296266704797745 , 0.03672805801033974 , 0.03161855787038803
   52, 0.00170600986957233  , 89.75            ,         90.7 , 0.5749091268221538 , 0.5327169477939606 , 0.0366852730512619  , 0.03157877177000046
   53, 0.0011846792625895494, 89.71666666666667,         90.71, 0.5749480720837911 , 0.533723595738411  , 0.03666350245475769 , 0.03154274448752403
   54, 0.0008063141789958481, 89.54666666666667,         90.53, 0.5751271062533061 , 0.5414364784955978 , 0.0366477407515049  , 0.03151872381567955
   55, 0.0005768816621838418, 89.72            ,         90.6 , 0.5744879529317221 , 0.5318986028432846 , 0.036633480340242386, 0.03150596097111702
   56, 0.02                 , 89.82            ,         90.69, 0.5730907050768534 , 0.5343500703573227 , 0.03615908324718475 , 0.03099253587424755
   57, 0.01992311833781616  , 89.915           ,         90.79, 0.5683218942960103 , 0.5275066047906876 , 0.03569519892334938 , 0.030506880953907967
   58, 0.019693685821004153 , 89.95            ,         90.78, 0.5639252822875976 , 0.5221978217363358 , 0.03526433929800987 , 0.03001972660422325
   59, 0.019315320737410453 , 89.915           ,         90.75, 0.5594141889254252 , 0.5236718356609344 , 0.03482672572135925 , 0.029537824913859367
   60, 0.01879399013042767  , 90.17166666666667,         90.98, 0.5546311688423157 , 0.5134742081165313 , 0.03444240614771843 , 0.029134739190340042
   61, 0.01813791569515574  , 90.17666666666666,         91.03, 0.5512981993675232 , 0.5136248141527175 , 0.03406934440135956 , 0.02877293899655342
   62, 0.017357444117358765 , 90.21333333333334,         90.97, 0.5479363170305888 , 0.5062743335962295 , 0.03371429815888405 , 0.028441913425922394
   63, 0.016464883900049725 , 90.24833333333333,         90.94, 0.5444132381121317 , 0.5053097188472748 , 0.03337952122092247 , 0.028119144961237907
   64, 0.015474311251045217 , 90.27666666666667,         91.02, 0.5418361690203349 , 0.5042806565761566 , 0.03308903053402901 , 0.027826400473713875
   65, 0.01440134809275946  , 90.31666666666666,         91.16, 0.5388673978805542 , 0.5010693073272705 , 0.032803792506456375, 0.027544917538762093
   66, 0.013262915695155739 , 90.395           ,         91.06, 0.5366702562332153 , 0.4975807905197144 , 0.03257560357451439 , 0.027296461164951324
   67, 0.012076967817210817 , 90.50333333333333,         91.15, 0.5347413470586141 , 0.49457389414310454, 0.032361675053834915, 0.02709003910422325
   68, 0.010862207565410807 , 90.45166666666667,         90.97, 0.5330827695210775 , 0.4961823642253876 , 0.03216275945305824 , 0.02690763585269451
   69, 0.009637792434589195 , 90.36666666666666,         91.11, 0.5307070922056834 , 0.4935844749212265 , 0.031999874860048294, 0.02672748640179634
   70, 0.008423032182789185 , 90.395           ,         91.07, 0.5298109272003174 , 0.4919911414384842 , 0.03184899687767029 , 0.026579614728689194
   71, 0.007237084304844266 , 90.53166666666667,         91.28, 0.5285929855346679 , 0.4904578268527985 , 0.031727395951747894, 0.02645801194012165
   72, 0.0060986519072405414, 90.49            ,         91.27, 0.5291189018249511 , 0.48952237963676454, 0.03162005916237831 , 0.026348421350121498
   73, 0.0050256887489547805, 90.70833333333333,         91.46, 0.5264420074144999 , 0.48898916244506835, 0.03153673931956291 , 0.02626059763133526
   74, 0.0040351160999502755, 90.685           ,         91.37, 0.5255777720928192 , 0.48832879960536957, 0.031466178596019745, 0.02619154006242752
   75, 0.0031425558826412396, 90.66166666666666,         91.38, 0.5245501733462016 , 0.48253112733364106, 0.03141063451766968 , 0.026135994121432304
   76, 0.0023620843048442635, 90.61833333333334,         91.24, 0.5258004326820374 , 0.4842006593942642 , 0.03135884180665016 , 0.02609771303832531
   77, 0.00170600986957233  , 90.605           ,         91.26, 0.5247991184393564 , 0.48341110050678254, 0.03133106604218483 , 0.026079697534441948
   78, 0.0011846792625895494, 90.61666666666666,         91.28, 0.5246508043924968 , 0.4839578032493591 , 0.03130854666233063 , 0.026062432676553726
   79, 0.0008063141789958481, 90.62333333333333,         91.36, 0.5248992721557617 , 0.4862753123044968 , 0.031292784959077835, 0.026049673557281494
   80, 0.0005768816621838418, 90.55166666666666,         91.2 , 0.5244510289510091 , 0.48183213770389555, 0.031287532299757004, 0.026041416451334953
   81, 0.02                 , 90.75666666666666,         91.46, 0.5239024062951406 , 0.4804874539375305 , 0.03096626326441765 , 0.02574867196381092
   82, 0.01992311833781616  , 90.665           ,         91.45, 0.5207580689907074 , 0.4823736160993576 , 0.0306329857558012  , 0.025454428046941757
   83, 0.019693685821004153 , 90.62666666666667,         91.31, 0.5177389380137125 , 0.48004818260669707, 0.030340993776917458, 0.025160182267427444
   84, 0.019315320737410453 , 90.81            ,         91.41, 0.5152371346473694 , 0.47266978919506075, 0.030050501227378845, 0.024884704500436783
   85, 0.01879399013042767  , 90.89833333333333,         91.5 , 0.5124429883797963 , 0.4708344966173172 , 0.029774270951747894, 0.024618983268737793
   86, 0.01813791569515574  , 90.97833333333334,         91.61, 0.5101173992792766 , 0.46536258459091184, 0.029505548998713493, 0.024360768496990204
   87, 0.017357444117358765 , 91.015           ,         91.57, 0.5086997958183288 , 0.4616429716348648 , 0.029240578413009644, 0.02413783222436905
   88, 0.016464883900049725 , 90.98333333333333,         91.7 , 0.5061845449447632 , 0.463388392329216  , 0.02903866022825241 , 0.023953178897500038
   89, 0.015474311251045217 , 90.99333333333334,         91.56, 0.5037508120218913 , 0.4620472103357315 , 0.028821729123592377, 0.023768525570631027
   90, 0.01440134809275946  , 90.86166666666666,         91.64, 0.5027582603136699 , 0.4634545028209686 , 0.028623564168810844, 0.02360638976097107
   91, 0.013262915695155739 , 91.09333333333333,         91.75, 0.5002335178057352 , 0.4638823330402374 , 0.028443414717912674, 0.02345101162791252
   92, 0.012076967817210817 , 91.14166666666667,         91.89, 0.49785168148676556, 0.45791601538658144, 0.028280528262257576, 0.023309143260121346
   93, 0.010862207565410807 , 90.96833333333333,         91.69, 0.49735193897883095, 0.46005687713623045, 0.02813640981912613 , 0.023189794272184372
   94, 0.009637792434589195 , 91.04833333333333,         91.73, 0.49621618127822875, 0.4598719239234924 , 0.028020061552524567, 0.02307569794356823
   95, 0.008423032182789185 , 91.17166666666667,         91.83, 0.4954732266743978 , 0.4540069669485092 , 0.027895458042621613, 0.02299538254737854
   96, 0.007237084304844266 , 91.13166666666666,         91.81, 0.4946410368601481 , 0.45433835685253143, 0.027812890708446503, 0.02290680818259716
   97, 0.0060986519072405414, 91.03166666666667,         91.71, 0.49523972856203713, 0.4548739969730377 , 0.027748337015509605, 0.022842254489660263
   98, 0.0050256887489547805, 91.13833333333334,         91.73, 0.49269974552790324, 0.45297676920890806, 0.02768753468990326 , 0.022790461778640747
   99, 0.0040351160999502755, 91.19166666666666,         91.8 , 0.49255933599472046, 0.4497960776090622 , 0.027641747146844864, 0.022755932062864304
  100, 0.0031425558826412396, 91.17166666666667,         92.01, 0.49150605115890506, 0.4535981833934784 , 0.02760646864771843 , 0.02272290550172329
  101, 0.0023620843048442635, 91.16333333333333,         91.91, 0.49282771558761596, 0.44953381419181826, 0.027574190869927406, 0.022701887413859367
  102, 0.00170600986957233  , 91.12833333333333,         91.92, 0.49185197168986   , 0.45684011578559874, 0.027550922706723213, 0.022684622555971146
  103, 0.0011846792625895494, 91.19833333333334,         91.81, 0.49187152614593505, 0.45027285218238833, 0.02753440849483013 , 0.022666608914732933
  104, 0.0008063141789958481, 91.02333333333333,         91.68, 0.4917212755362193 , 0.45478775799274446, 0.02752465009689331 , 0.022657601162791252
  105, 0.0005768816621838418, 91.215           ,         91.68, 0.49103816000620526, 0.4539270490407944 , 0.02751789428293705 , 0.022655349224805832
  106, 0.02                 , 91.29166666666667,         92.01, 0.49001348802248634, 0.4473783910274506 , 0.027281448245048523, 0.0224646907299757
  107, 0.01992311833781616  , 91.325           ,         91.92, 0.4888742394765218 , 0.4457575619220734 , 0.027045750990509987, 0.022254515439271927
  108, 0.019693685821004153 , 91.29333333333334,         92.0 , 0.486312403011322  , 0.4500139832496643 , 0.02681455947458744 , 0.022060854360461235
  109, 0.019315320737410453 , 91.255           ,         91.97, 0.48498924179077146, 0.44529239535331727, 0.026586368680000305, 0.021873949095606804
  110, 0.01879399013042767  , 91.35166666666667,         91.98, 0.48266112519900006, 0.4473124623298645 , 0.026396460831165314, 0.021716317161917686
  111, 0.01813791569515574  , 91.31833333333333,         91.94, 0.48139313181241355, 0.4429406613111496 , 0.026209555566310883, 0.02155943773686886
  112, 0.017357444117358765 , 91.33            ,         91.84, 0.4792034608046214 , 0.4396495074033737 , 0.02602039836347103 , 0.021422823891043663
  113, 0.016464883900049725 , 91.41            ,         92.04, 0.476486408774058  , 0.43843831717967985, 0.025864269584417343, 0.021276451647281647
  114, 0.015474311251045217 , 91.51333333333334,         92.14, 0.4754245142777761 , 0.43695633560419084, 0.025713393464684486, 0.021143591031432152
  115, 0.01440134809275946  , 91.51833333333333,         92.12, 0.47476809183756513, 0.4344772964715958 , 0.02558053284883499 , 0.021020488813519478
  116, 0.013262915695155739 , 91.54166666666667,         92.16, 0.47326507581075034, 0.4359531596302986 , 0.025420648977160454, 0.020909396931529045
  117, 0.012076967817210817 , 91.48833333333333,         92.11, 0.4718535589536031 , 0.4344137504696846 , 0.02530430257320404 , 0.020838838070631027
  118, 0.010862207565410807 , 91.46333333333334,         92.05, 0.4702118658701579 , 0.4335674583911896 , 0.025190958753228188, 0.020754767581820488
  119, 0.009637792434589195 , 91.545           ,         92.33, 0.47038944743474326, 0.4323102131485939 , 0.025102384388446808, 0.02066994644701481
  120, 0.008423032182789185 , 91.46833333333333,         92.2 , 0.47035476703643797, 0.4319826319813728 , 0.02502657100558281 , 0.020611397922039032
  121, 0.007237084304844266 , 91.6             ,         92.27, 0.46990056397120156, 0.43255224674940107, 0.024971775710582733, 0.020558103919029236
  122, 0.0060986519072405414, 91.53            ,         92.13, 0.4673720593770345 , 0.433383072912693  , 0.024921484291553497, 0.02051006443798542
  123, 0.0050256887489547805, 91.56333333333333,         92.24, 0.46753833583196003, 0.43398788273334504, 0.024877948686480522, 0.020485293120145798
  124, 0.0040351160999502755, 91.52166666666666,         92.09, 0.46820034227371216, 0.42890958935022355, 0.02484341897070408 , 0.020453017204999924
  125, 0.0031425558826412396, 91.65333333333334,         92.21, 0.46785340321858726, 0.4311745658516884 , 0.024810392409563065, 0.020435752347111702
  126, 0.0023620843048442635, 91.56666666666666,         92.24, 0.46595027300516767, 0.4319551631808281 , 0.024790124967694283, 0.02041998878121376
  127, 0.00170600986957233  , 91.65666666666667,         92.28, 0.4656165698369344 , 0.43307526856660844, 0.02477661333978176 , 0.02040347456932068
  128, 0.0011846792625895494, 91.61166666666666,         92.25, 0.467218391195933  , 0.4254755049943924 , 0.02476084977388382 , 0.020398221909999847
  129, 0.0008063141789958481, 91.51            ,         92.17, 0.4661511641820272 , 0.42701527923345567, 0.024752594530582428, 0.020386962220072746
  130, 0.0005768816621838418, 91.675           ,         92.29, 0.46671368619600934, 0.4279856473207474 , 0.024743586778640747, 0.020383959636092186
  131, 0.02                 , 91.61666666666666,         92.33, 0.46652252340316774, 0.4271081030368805 , 0.02457469515502453 , 0.02025335095822811
  132, 0.01992311833781616  , 91.64            ,         92.29, 0.4645826404571533 , 0.429194775223732  , 0.0244103092700243  , 0.020128747448325157
  133, 0.019693685821004153 , 91.645           ,         92.19, 0.46262960042953494, 0.42780757397413255, 0.024251176044344902, 0.019997388124465942
  134, 0.019315320737410453 , 91.74666666666667,         92.37, 0.4613897018909454 , 0.42398409098386763, 0.024093545973300934, 0.019869782030582428
  135, 0.01879399013042767  , 91.615           ,         92.1 , 0.46082530590693155, 0.42305455952882765, 0.023941168561577797, 0.019755685701966286
  136, 0.01813791569515574  , 91.835           ,         92.36, 0.45741411272684734, 0.4125735819339752 , 0.02380305342376232 , 0.019656604155898094
  137, 0.017357444117358765 , 91.68166666666667,         92.17, 0.45745755325953164, 0.4179659649729729 , 0.023670192807912827, 0.0195425096899271
  138, 0.016464883900049725 , 91.78            ,         92.35, 0.45595193901062014, 0.4136145994067192 , 0.023547090590000153, 0.01944492757320404
  139, 0.015474311251045217 , 91.75166666666667,         92.38, 0.4547904748280843 , 0.42079579681158064, 0.02342548966407776 , 0.01936385966837406
  140, 0.01440134809275946  , 91.84833333333333,         92.41, 0.4531290537516276 , 0.4182095736265182 , 0.02333015948534012 , 0.01927979104220867
  141, 0.013262915695155739 , 91.92333333333333,         92.51, 0.4507821225007375 , 0.41199284642934797, 0.023236332461237907, 0.019209982827305794
  142, 0.012076967817210817 , 91.96666666666667,         92.55, 0.45200886262257894, 0.4112944662570953 , 0.02315901778638363 , 0.019142426550388336
  143, 0.010862207565410807 , 91.88166666666666,         92.4 , 0.4500948586622874 , 0.4099017232656479 , 0.02307494729757309 , 0.01908312737941742
  144, 0.009637792434589195 , 91.86833333333334,         92.43, 0.4506161999384562 , 0.40982421636581423, 0.023009642958641052, 0.019039589911699295
  145, 0.008423032182789185 , 91.99333333333334,         92.58, 0.44867663221359255, 0.40795195996761324, 0.022950343787670135, 0.01900055818259716
  146, 0.007237084304844266 , 91.89166666666667,         92.46, 0.44787055939038595, 0.41099840253591535, 0.02290230430662632 , 0.018959274515509605
  147, 0.0060986519072405414, 91.87            ,         92.39, 0.4491004847049713 , 0.411429862678051  , 0.022862521931529045, 0.018933001905679703
  148, 0.0050256887489547805, 91.92833333333333,         92.54, 0.44762813358306885, 0.4084151327610016 , 0.022835498675704002, 0.01890597864985466
  149, 0.0040351160999502755, 91.86833333333334,         92.56, 0.44624035574595133, 0.41046409755945207, 0.02280397340655327 , 0.018890216946601868
  150, 0.0031425558826412396, 91.97666666666667,         92.48, 0.446445290517807  , 0.40290951877832415, 0.022782204672694206, 0.018873702734708786
